
KinkyDungeonBuffRogueEscape,Struggling is improved and escape is quicker!

KinkyDungeonSpellAkashicConflux,Akashic Conflux
KinkyDungeonSpellDescriptionAkashicConflux,"Costs 100 Arcane Energy and refunds 100 Mana. Bringing memories to life, you call upon your magical knowledge to ignore arm, leg, and verbal spell components for 3 turns."
KinkyDungeonBuffAkashicConflux,"You can ignore Arm, Leg, and Verbal components!"
KDAkashicConflux_Yes,"Magical whisperings circle around you, enabling you to cast spells without components!"
KDAkashicConflux_No,"You don't have enough Arcane Energy. You need AMNT."


KinkyDungeonSpellChaoticOverflow,Chaotic Overflow
KinkyDungeonSpellDescriptionChaoticOverflow,"Draw upon 25% of your max Willpower to ignore spell components for Duration turns and fully restore your mana. The energy is uncontrollable, so there will be consequences..."
KDChaoticOverflow_Yes,"Chaotic energy flows through you!!!"
KDChaoticOverflow_NoBind,"You try to call forth the chaotic energy, but it isn't interested in you anymore..."
KDChaoticOverflow_No,"You don't have enough Willpower. You need at least 25%."
KDChaoticOverflow_Already,"You are already full of chaotic energy!"
KDChaoticOverflow_End,"Chaotic energy overtakes you, crystallizing into physical form..."

KinkyDungeonBuffChaoticOverflow,"Chaotic energy flows through you! You have a bad feeling about this..."


ItemPickupDivineTear,"You find a shimmering macaron."
KinkyDungeonInventoryItemDivineTear,Heavenly Crunch Macaron
KinkyDungeonInventoryItemDivineTearUse,"You feel holy energy neutralizing the cursed magic permanently."
KinkyDungeonInventoryItemDivineTearDesc,"Some say it comes from a bakery in heaven itself. Others say it is simply made from lab-grade materials, and actually tastes awful."
KinkyDungeonInventoryItemDivineTearDesc2,"Unlocks a cursed item and/or removes all curses from one currently worn item of your choice."

rCommercePortal,"Congratulations! Your continued patronage has earned you|one (1) round trip to the nearest affiliated shop!|Simply step into the portal to continue...|(the Goddess is not responsible for any mishaps or fraud pertaining to the use of this portal)"
rCommercePortalGo,"(You step through the portal. An unperturbed shopkeeper greets you.)|Another visitor? Oh, it's just you~"
dCommercePortal_Go,"(Enter the portal)"

rCommercePortalReturn,"(It's the return portal)"
rCommercePortalReturnGo,"(You step through the portal and return to your adventure)"
dCommercePortalReturn_Go,"(Enter the portal)"

KDRemoveCurseOrHex,Select a restraint to remove the curse from
KDRemoveCurseOrHexFail,You don't have any restraints that can be removed

KinkyDungeonBuffInnerPowerArcaneStore,"As you are low on mana, you are unable to store Arcane Energy."
KinkyDungeonBuffManaRegenSuspend,"You are recharging your next mana cost reduction."



KinkyDungeonSpellManaRegenFast,Fast Recharge I
KinkyDungeonSpellDescriptionManaRegenFast,"Inner power now recharges after 10 turns instead of 16."

KinkyDungeonSpellManaRegenFast2,Fast Recharge II
KinkyDungeonSpellDescriptionManaRegenFast2,"Inner power now recharges after 6 turns instead of 16."


KinkyDungeonSpellRogueTargets,"Precise Targeting"
KinkyDungeonSpellDescriptionRogueTargets,"Your first critical hit on a target is 1.5x more powerful."

KinkyDungeonSpellRogueBind,"Surprise Bondage"
KinkyDungeonSpellDescriptionRogueBind,"Binding from critical hits is 40% stronger"

KinkyDungeonStatHighProfile,"High Profile"
KinkyDungeonStatDescHighProfile,"Several enemies on each map will be high value, rewarding more gold and items for defeating them but increasing their strength."


KDTieUpEnemy,"You apply the RSTR to the ENNME! (AMNT% bound)"
KDTieUpEnemyNegative,"You untie the ENNME! (AMNT% bound)"
KDTieUp,+AMNT Bondage!
KDIsBound,"TargetEnemy receives AMNT binding!"
KDDisabledBonus,"TargetEnemy is disabled and receives an increased AMNT binding!"
KDUnflinchingPenalty,"TargetEnemy resists bondage and receives a reduced AMNT binding!"

KDDisguiseFailNoTarget,You need to target an NPC
KDDisguiseFailInvalidTarget,Target must be helpless.
KDDisguiseTarget,You steal the target's disguise!
KDDisguiseRelease,You remove your disguise.
KDDisguiseFailSameDisguise,You are already wearing that faction's disguise.
KinkyDungeonSpellDisguise,"Steal Disguise"
KinkyDungeonSpellTargetDisguise,"Choose target to steal from"
KinkyDungeonSpellCastDisguise,"You steal the target's disguise!"
KinkyDungeonSpellDescriptionDisguise,"Steal's a helpless enemy's clothes, adding a great deal of distraction to her and stealing her disguise for yourself. Until you recast this on yourself, you gain a stealth bonus against members of the same faction."



KDunstoppable,"Unstoppable (Ignore status/bondage)"
KDunflinching,"Unflinching (Resist status/bondage)"
KDrelentless,"Relentless (Stun resist when stunned)"
KDBulwark,"Bulwark (Blocks some explosions)"
KDBlindsight,Blindsight (See through walls)


KinkyDungeonSpellManaHarvesting,Mana Harvesting
KinkyDungeonSpellDescriptionManaHarvesting,"Defeating or capturing a spellcaster-type enemy recovers 10 arcane energy, reduced to 1 for other humanoids."

KDEnemyWindBlast,A powerful wind pushes you away!!!

KinkyDungeonInventoryItemStaffRope,Staff of Ropes
KinkyDungeonInventoryItemStaffRopeDesc,"An enchanted rope kept in check by a magical seal. Surely this won't backfire..."
KinkyDungeonInventoryItemStaffRopeDesc2,"+20% rope bindings applied. Deals chain damage. Active: Spend 25 mana to unleash the ropes in a wide AoE."
ItemPickupStaffRope,"You pick up a staff of ropes. Finally, a way to contain its power!"

KinkyDungeonInventoryItemStaffBelts,Staff of Belts
KinkyDungeonInventoryItemStaffBeltsDesc,"Belts within belts, a fractal belt pattern buckled into oblivion."
KinkyDungeonInventoryItemStaffBeltsDesc2,"+20% leather bindings applied. Leather spells apply debuffs for 30% longer. Deals chain damage. Active: Pull an enemy toward you and apply a small amount of bondage."
ItemPickupStaffBelts,"You pick up a staff of belts wrapped tightly in leather."

KinkyDungeonSpellLockBullet,"Binding Lock"
KinkyDungeonLockBullet,"A LKTYP lock clasps on to one of your restraints!"
KinkyDungeonLockBulletFail,"You are caught in a constricting field! (Dmgdlt)"

RestraintResin,Resin Coating
RestraintResinDesc,"A layer of transparent resin derived from Green Latex. Unlike other forms of latex, this one is solid and fixes you in place."
RestraintResinDesc2,"It's like you're an art piece! If only you had some way to blast it off..."

KDWindup,"You hear a motor whirring..."
KDLatexBubbleEngulf,"A bubble of latex surrounds you and inflates, sealing you in!"
KDLatexBubble,A bubble of latex envelops you!
KDLatexBallEngulf,"A ball of latex surrounds you and inflates, sealing around your neck!"
KDLatexBall,A ball of latex envelops you!
KinkyDungeonBuffLatexBubble,"The latex around you dampens your attacks, reducing physical damage by 30% and lowering your sight range."
KinkyDungeonBuffLatexBall,"The latex around you dampens your attacks, reducing physical damage by 30% and lowering your sight range."

KinkyDungeonSpellLatexBubble,Latex Bubbl
KinkyDungeonSpellLatexBall,Latex Ball

NamePinkLabAssistant,...Lab Assistant?
KillPinkLabAssistant,You rescue the lab assistant.
AttackPinkLabAssistantBind,"The assistant restrains you! (+RestraintAdded)"
AttackPinkLabAssistant,"The assistant gropes you playfully! (DamageTaken)"
AttackPinkLabAssistantLock,"The assistant applies a lock! (DamageTaken)"
AttackPinkLabAssistantBlind,"The assistant splashes a solvent in your face, blinding you! (DamageTaken)"
NamePinkGlueTechnician,...Glue Technician?
KillPinkGlueTechnician,You rescue the glue technician.
AttackPinkGlueTechnicianBind,"The technician slaps adhesive restraints onto your body! (+RestraintAdded)"
AttackPinkGlueTechnician,"The technician polishes your restraints thoroughly! (DamageTaken)"
AttackPinkGlueTechnicianSlow,"The technician pours glue on you to make you stay still! (DamageTaken)"
AttackPinkGlueTechnicianLocks,"The technician inspects your restraints and adds a lock to spec! (DamageTaken)"


NameLabAssistant,Lab Assistant
KillLabAssistant,"The assistant envelops herself in her own bubble for protection."
AttackLabAssistantBind,"The assistant restrains you! (+RestraintAdded)"
AttackLabAssistant,"The assistant gropes you playfully! (DamageTaken)"
AttackLabAssistantLock,"The assistant applies a lock! (DamageTaken)"
AttackLabAssistantBlind,"The assistant splashes a solvent in your face, blinding you! (DamageTaken)"

KinkyDungeonSpellGlueBomb,Glue Bomb

NameGlueTechnician,Glue Technician
KillGlueTechnician,"The technician trips and glues herself to the floor."
AttackGlueTechnicianBind,"The technician slaps adhesive restraints onto your body! (+RestraintAdded)"
AttackGlueTechnician,"The technician polishes your restraints thoroughly! (DamageTaken)"
AttackGlueTechnicianSlow,"The technician pours glue on you to make you stay still! (DamageTaken)"
AttackGlueTechnicianLocks,"The technician inspects your restraints and adds a lock to spec! (DamageTaken)"

KDEffectTileTooltipCMDGlue,"Quite sticky, innit?"

KDWeaponTag_bow,Bow
KDWeaponTagD_bow,"Bow: This is a ranged weapon with a weapon ability."
KDWeaponTag_magic,Magic
KDWeaponTagD_magic,"Magic: Ignores evasion of ghost type enemies, can be used with abilities that require magic weapons."
KDWeaponTag_light,Light
KDWeaponTagD_light,"Light: Can be used to cut even with bound arms. 50% reduced accuracy penalty from being bound. Can be held in mouth."
KDWeaponTag_offhand,Offhand
KDWeaponTagD_offhand,"Offhand: This weapon can be dual-wielded by some classes."
KDWeaponTag_clumsy,2 Handed
KDWeaponTagD_clumsy,"2 Handed: While wielding this as your primary weapon, you cannot wield an offhand weapon. Also this weapon can't be used while arms are tied."
KDWeaponTag_precision,Precision
KDWeaponTagD_precision,"Precision: Your arms need to be free to use this weapon."
KDWeaponTag_noHands,Hands-Free
KDWeaponTagD_noHands,"Hands-Free: Weapon can be used without free hands."
KDWeaponTag_shield,Shield
KDWeaponTagD_shield,"Shield: This weapon is intended for defensive use."
KDWeaponTag_heavy,Heavy
KDWeaponTagD_heavy,"Heavy: This weapon takes +1 turns to switch to. Cannot be reduced to 0 by perks or upgrades."
KDWeaponTag_massive,Massive
KDWeaponTagD_massive,"Massive: This weapon either stuns or slows you after attacking with it. Handle with care!"
KDWeaponTag_illum,Illumination
KDWeaponTagD_illum,"Illumination: This weapon is a light source."

KinkyDungeonSpellOffhand,"Dual Wield"
KinkyDungeonSpellDescriptionOffhand,"Designate an Offhand weapon to gain passive effects such as a light source, armor, or extra crit damage.|(Must equip Dual Wield spell to equip an offhand weapon)"

KDInventoryActionOffhand,"Equip Offhand"
KDInventoryActionRemoveOffhand,"Remove Offhand"

KinkyDungeonSpecialSpear,Make a ranged attack with the spear.
KinkyDungeonSpecialMagicSpear,Make a ranged attack with the spear.
KinkyDungeonSpecialPike,Make a ranged attack with the pike.

KinkyDungeonSpellWeaponAttack,Ranged Attack


KinkyDungeonSpellCombatTraining,"Combat Training"
KinkyDungeonSpellDescriptionCombatTraining,"Your training has granted a number of bonuses:|-Weapon stamina cost is reduced by 1% per 10 current WP, up to a max of 40%.|-Slow effects wear off more quickly.|-While you are above 0 WP you gain 1 slow resist."

KDoffhandTooltip,This is your current offhand weapon.
KDoffhandOldTooltip,You are unable to wield this weapon offhand at the moment.
KDoffhand2Tooltip,This is your previously held weapon. Click to switch to it.

KDCantWield,You can't hold the WPN in your current state.

KinkyDungeonSpellCharge,"Charge!"
KinkyDungeonSpellDescriptionCharge,"Dash and make an attack attack against a target within 2 tiles. If it deals 20% of their current hp in damage, you knock them back and take their place, otherwise they take +15% max hp crush damage from hitting the wall. If the attack misses, you still dash. Costs stamina equal to your sprint cost plus your attack cost."
KinkyDungeonSpellCastCharge,You charge at the target!
KinkyDungeonSpellTargetCharge,Choose a target.

KDChargeFail_NoTarget,You need to target an enemy.
KDChargeFail_NoStamina,You don't have enough stamina.
KDChargeFail_NoSprint,You need to be able to sprint.
KDChargeFail_NoAttack,You need to be able to attack.
KDChargeFail_NoSpace,There is no room to dash!
KDChargeFail_AttackMiss,You missed!

KinkyDungeonSpellToolsOfTheTrade,"Tools of the Trade"
KinkyDungeonSpellDescriptionToolsOfTheTrade,"Allows you to craft bombs, smoke bombs, flash bombs, and invisibility potions."

rToolsOfTheTrade,"(You start having crafty thoughts...)|(Gunpowder can be obtained from chests or Alchemists)|(Ectoplasm can be obtained from ghosts)"
rToolsOfTheTradeSmokeBomb,"(You craft a Smoke Bomb)"
rToolsOfTheTradeFlashBomb,"(You craft 3 Flash Bombs)"
rToolsOfTheTradeBomb,"(You craft a Bomb)"
rToolsOfTheTradePotionInvisibility,"(You craft an Invisibility Potion)"
rToolsOfTheTradeFail,"(You don't have the required material)"
dToolsOfTheTrade_SmokeBomb,(Use 1 Gunpowder to make a Smoke Bomb)
dToolsOfTheTrade_FlashBomb,(Use 1 Gunpowder and one Ancient Crystal to make 3 Flash Bombs)
dToolsOfTheTrade_Bomb,(Use 2 Gunpowder to make a Bomb)
dToolsOfTheTrade_PotionInvisibility,(Use 3 Ectoplasm to make an Invisibility Potion)

KinkyDungeonSpellGunpowder,Gunpowder
KinkyDungeonInventoryItemGunpowder,Gunpowder
KinkyDungeonInventoryItemGunpowderUse,"You toss some gunpowder on the floor! No picking it back up now..."
KinkyDungeonInventoryItemGunpowderDesc,"Highly flammable. Do not eat."
KinkyDungeonInventoryItemGunpowderDesc2,"Creates gunpowder tiles on the target area, which can be ignited."
ItemPickupGunpowder,"You pick up a sack of gunpowder."
KinkyDungeonSpellCastGunpowder,You toss some gunpowder on the floor!

KinkyDungeonSpellRogueOffhand,"Dual Wield (Rogue)"
KinkyDungeonSpellDescriptionRogueOffhand,"Equip to hotbar and cast to designate an Offhand weapon to gain passive effects such as a light source or extra crit damage.|Rogues cannot wield 2-handed, heavy, or massive weapons in the offhand unless they are multiclass.|(Must equip Dual Wield spell to equip an offhand weapon)"

KinkyDungeonSpellWizardOffhand,"Dual Wield (Wizard)"
KinkyDungeonSpellDescriptionWizardOffhand,"Equip to hotbar and cast to designate an Offhand weapon to gain passive effects such as a light source or spell damage bonuses.|Wizards can only wield magic weapons in the offhand unless they are multiclass, and receive +1 slow level if they wield a 2-handed, heavy, or massive magical weapon in the offhand.|(Must equip Dual Wield spell to equip an offhand weapon)"

KinkyDungeonInventoryItemArcaneTome,Arcane Tome
KinkyDungeonInventoryItemArcaneTomeDesc,"Contains advanced formulas and thrilling tales of thirsty wizards. Can not critically strike."
KinkyDungeonInventoryItemArcaneTomeDesc2,"+5% magic damage. Offhand: Applies passive bonus."
ItemPickupArcaneTome,"You find a magical tome."
KinkyDungeonSpecialArcaneTome,"Open the book. What can go wrong?"

KinkyDungeonInventoryItemBondageTome,Tome of Bondage
KinkyDungeonInventoryItemBondageTomeDesc,"Contains a malevolent spirit that wishes only to tie up damsels. Can not critically strike."
KinkyDungeonInventoryItemBondageTomeDesc2,"+10% binding effectiveness. Offhand: Applies passive bonus."
ItemPickupBondageTome,"You find a magical tome with a sealed padlock on it."
KinkyDungeonSpecialBondageTome,"Open the book. What can go wrong?"

KinkyDungeonSpellManaPoolUp,Leyline Map
KinkyDungeonSpellDescriptionManaPoolUp,You know the location of ancient leylines and can draw upon 100 additional mana.

KDPrereqFailHasWill,"You don't want to open the book... (need willpower)"
KinkyDungeonSpellTomeBondage,Chain Spirit
KinkyDungeonSpellCastTomeBondage,You open the book and suddenly a binding aura surrounds you!
KinkyDungeonSpellTomeArcane,Mathematical Error
KinkyDungeonSpellCastTomeArcane,You open the book to an unfinished page and the magic ink short-circuits!

KDShatterProgress,"Cracks begin to form in your RestraintName!"
KDShatter,"Your RestraintName shatters and falls off!"

KinkyDungeonLoadConfig,"Load Hotbar "
KinkyDungeonSaveConfig,"Save Hotbar "
KinkyDungeonClearConfig,"Clear Hotbar"

KDConfirmSpellsClear,Confirm clearing hotbar?

KDAddToHotbar,Add to Hotbar
KDBack,Back

KinkyDungeonBuffNoWP,"Surrender: Your willpower is 0, giving huge penalties to struggling, Block, Evasion, and Bondage Resist."

KDKeysNoBound,"Unbound Keybindings! -->"
KDKeysNoBoundEasterEgg,"You've not enough keys!!! -->"
KDKeysUpdate,"Update your Keybindings!!! -->"
KDKeysUpdateEasterEgg,"I have altered the keybindings. Pray I do not alter them further."

NameBarricade,Barricade
KillBarricade,"You knock over the barricade!"

NameBarricadeRobot,Anti-Damsel Barrier
KillBarricadeRobot,"You disable the barrier!"

NameBarricadeConcrete,Barrier
KillBarricadeConcrete,"You shatter the barrier!"

NameBarricadeMagic,Magical Barrier
KillBarricadeMagic,"You destroy the barrier!"

NameBarricadeShadow,Mass of Shadow Hands
KillBarricadeShadow,"You banish the shadow hands!"
AttackBarricadeShadow,"The shadow hands caress you and latch on! (DamageTaken)"
AttackBarricadeShadowBind,"The shadow hands caress you and latch on! (+RestraintAdded)"

NameBarricadeShadowMetal,Shadow Chains
KillBarricadeShadowMetal,"You break through the chains!"
NameBarricadeMetal,Conjured Chains
KillBarricadeMetal,"You break through the chains!"

KDFilterFiltersMagic,Magic
KDFilterFiltersDivine,Divine
KDFilterFiltersMagical,Magic Damage
KDFilterFiltersPhysical,Physical Damage
KDFilterFiltersAbility,Special Ability
KDFilterFiltersRanged,Ranged
KDFilterFiltersMelee,Melee
KDFilterFiltersStaff,Staff
KDFilterFiltersShield,Shield
KDFilterFiltersToy,Toy
KDFilterFiltersBondage,Bondage
KDFilterFiltersTease,Teasing

KinkyDungeonMagicRope,"A rope trap springs upon you!"
KinkyDungeonMagicRibbon,"A ribbon trap springs upon you!"
KinkyDungeonMagicChain,"A chain trap springs upon you!"
KinkyDungeonMagicVine,"Magical vines wrap around you suddenly!"
KinkyDungeonMagicBelt,"A belt trap springs upon you!"
KinkyDungeonMagicLeather,"You find yourself suddenly bound tightly by magic gear!"
KinkyDungeonMagicRubber,"Magical rubber emerges from the floor and encases you!"
KinkyDungeonMagicSlime,"Slime appears at your feet and starts encasing you!"
KinkyDungeonMagicLatex,"You find yourself suddenly bound tightly in latex gear!"
KinkyDungeonMagicVacCube,"A rubber cube rushes out of the floor and engulfs you!"

KinkyDungeonStatClaws,"Sharp Claws"
KinkyDungeonStatDescClaws,"While your hands aren't covered, your attacks deal 10 bonus slash damage on hit and you can cut restraints."

KinkyDungeonStatBite,"Powerful Bite"
KinkyDungeonStatDescBite,"Gain access to the Bite spell."

KinkyDungeonStatSlimeGirl,"Slime Girl"
KinkyDungeonStatDescSlimeGirl,"You are a shapeshifting slime, granting +100 Glue Resist and can squeeze thru bars. Escaping is easy, but your powers are sealed while wearing cursed or magic restraints."
KinkyDungeonStatCybernetic,"Cybernetic"
KinkyDungeonStatDescCybernetic,"You have mechanical parts, granting +10 Physical Armor, +15 Block, and +10% base physical damage. -100 Electric Resist."
KinkyDungeonStatMagicBlood,"Magic Blood"
KinkyDungeonStatDescMagicBlood,"You come from a magical lineage, granting +10 Magic Armor and +10% magic damage."
KinkyDungeonStatBeastGirl,"Beast Girl"
KinkyDungeonStatDescBeastGirl,"You have animalistic features such as a bite spell, -10% attack stamina cost, and 10 slash damage on hit while hands are free. -100 Charm Resist."
KinkyDungeonStatDemonGirl,"Demon Girl"
KinkyDungeonStatDescDemonGirl,"You are related to eldritch entities, granting +50% shadow damage and the ability to teleport between shadows. You are weak to holy restraints and bright light."
KinkyDungeonStatAngelic,"Angelic"
KinkyDungeonStatDescAngelic,"You are a minor angel sent to perform a specific task. You are forced to wear a full set of divine restraints, but gain an infinite mana pool, +20 Magic Armor, and +25% magic damage."
KinkyDungeonStatElf,"Elven Ancestry"
KinkyDungeonStatDescElf,"You were blessed with immortality by Ninril, Goddess of Restoration, granting -50% sprint cost and -30 Physical Resist. While your WP is above 0, you regenerate WP and heal nearby allies."
KinkyDungeonStatMummy,"Bast's Blessing"
KinkyDungeonStatDescMummy,"You were granted undead immortality by Bast, granting a bite, claws, catlike senses, and stamina regen scaling with your current WP. Your WP gain is halved and you get -100 Fire Resist."


KinkyDungeonStatFortify_Trap,"Minefield"
KinkyDungeonStatDescFortify_Trap,"Booby traps set by enemies are much more common."
KinkyDungeonStatFortify_Barricade,"Fortified"
KinkyDungeonStatDescFortify_Barricade,"Barricades set up by enemies do not expire, and enemies set them up even when not alerted."


KDFocusControlsAutoPassHelplessAllies,"Pass thru helpless allies"
KDFocusControlsAutoPassHelplessEnemies,"Pass thru helpless enemies"
KDFocusControlsAutoPassAllies,"Pass thru allies"
KDFocusControlsAutoPassNeutral,"Pass thru neutrals"
KDFocusControlsAutoPassSummons,"Pass thru summons"
KDFocusControlsAutoPassShop,"Pass thru shopkeepers"
KDFocusControlsAutoPassSpecial,"Pass thru special NPCs"

KDFocusControlsAutoPathSuppressBeforeCombat,"Stop when enemies are first sighted"
KDFocusControlsAutoPathSuppressDuringCombat,"Suppress during combat"
KDFocusControlsAutoPathStepDuringCombat,"Step during combat"

KinkyDungeonSpellShadowGrasp,Shadowy Grasp


NameBarricadeAir,Magical Tornado
AttackBarricadeAir,"The tornado blasts you with powerful winds! (DamageTaken)"
KillBarricadeAir,"You dispel the tornado!"
NameBarricadeFire,Shield of Flame
KillBarricadeFire,"You dispel the shield!"
NameBarricadeVine,Overgrowth
KillBarricadeVine,"You cut through the overgrowth!"
NameBarricadeWater,Wall of Water
KillBarricadeWater,"You dispel the water wall!"
NameBarricadeIce,Ice Spikes
KillBarricadeIce,"You break through the ice!"
NameBarricadeEarth,Earth Monoliths
KillBarricadeEarth,"You shatter the monoliths!"
KinkyDungeonSpellGravityPullEarth,Gravitational Pull
KinkyDungeonSpellCastGravityPullEarth,"The earth emits a deep hum below your feet..."
NameBarricadeElectric,Electrified Sphere
KillBarricadeElectric,"You smash the electrified sphere!"
AttackBarricadeElectric,"A bolt of lightning arcs to you! (DamageTaken)"

NameKeeperEarth,Earth Keeper
KillKeeperEarth,"The earth keeper sinks into the wall."
AttackKeeperEarthBind,"The earth keeper conjures restraints on your body! (+RestraintAdded)"
AttackKeeperEarthLock,"The earth keeper locks a restraint!"
AttackKeeperEarthSlow,"The earth keeper knocks you away with a powerful kick!"
AttackKeeperEarth,"The earth keeper massages you gently! (DamageTaken)"
KDKeeperKick,"The earth keeper knocks you away with a strong kick! (DamageTaken)"

NameKeeperFire,Flame Keeper
KillKeeperFire,"The flame keeper steps away into a fiery portal."
AttackKeeperFireBind,"The flame keeper grabs you, and volcanic restraints emerge from her armor! (+RestraintAdded)"
AttackKeeperFireLock,"The flame keeper locks a restraint!"
AttackKeeperFireDash,"The flame keeper flanks you!"
AttackKeeperFire,"The flame keeper offers a painful caress! (DamageTaken)"
KDKeeperFlameDash,"The flame keeper rides forth on a wave of fire!"

KinkyDungeonSpellFlameTrail,Smoldering Trail
KinkyDungeonSpellFlameKeeperBlade,Fiery Greatsword

KinkyDungeonSpellBubbleBurst,Enchanted Bubble
KinkyDungeonSpellBubbleBurstLatex,Latex Bubble
KinkyDungeonSpellBubbleBurstSlime,Slime Bubble

KinkyDungeonSpellVineexp,Tangling Vines
KinkyDungeonSpellBubbleexp,Enchanted Bubble
KDWaterBubble,A bubble of magic water starts forming around you!
KDWaterBubbleEngulf,"The gap in the bubble closes, and you are fully sealed within the bubble!"
KinkyDungeonBuffWaterBubble,"Magical water reduces your accuracy and slows you significantly!"
KinkyDungeonBuffBattleTrance,You attack twice!
KinkyDungeonBuffCombatManeuver,You gain a free move from Combat Maneuvers!

KDDoorAccessDenied0,"Access denied."
KDDoorAccessDenied1,"Facility is under lockdown."
KDDoorAccessDenied2,"Please scan ID to continue."

NameBarricadeSecurityDoor,Security Door
KillBarricadeSecurityDoor,"You break through the security door!"

NameBarricadeHighSecurityDoor,High Security Door
KillBarricadeHighSecurityDoor,"You knock down the security door!"

NameBarricadeBlastDoor,Blast Door
KillBarricadeBlastDoor,"You knock down the blast door!"

KDSell,You sell the ITM for VLU gp.
KDSellBulk,You sell #x ITM for VLU gp.
KDSellExcess,You sell #x ITM for VLU gp.


KinkyDungeonStatDirectionVision,"Directional Vision"
KinkyDungeonStatDescDirectionVision,"Your vision is reduced except in the direction you are facing."
KinkyDungeonStatDirectionSlow,"Inertia"
KinkyDungeonStatDescDirectionSlow,"Turning 180 degrees while moving requires an extra turn"
KinkyDungeonStatDirectionSlow2,"Heavy Inertia"
KinkyDungeonStatDescDirectionSlow2,"Turning 90 degrees while moving requires an extra turn"

KDTurn1,You turn.
KDTurn2,You turn around.

KinkyDungeonSpellAllyCommand,Take Command
KinkyDungeonSpellDescriptionAllyCommand,Unlocks several spells for commanding allies.

KinkyDungeonSpellAllyAttention,Attention!
KinkyDungeonSpellTargetAllyAttention,Select allies in an area
KinkyDungeonSpellDescriptionAllyAttention,Designate allies in a 3x3 area to follow orders.
KinkyDungeonSpellCastAllyAttention,You select the units.

KinkyDungeonSpellAllyDeselect,Deselect
KinkyDungeonSpellTargetAllyDeselect,Select allies in an area
KinkyDungeonSpellDescriptionAllyDeselect,Deselect allies in a 3x3 area
KinkyDungeonSpellCastAllyDeselect,You deselect the units.

KinkyDungeonSpellAllyToggle,Toggle Selection
KinkyDungeonSpellTargetAllyToggle,Select ally
KinkyDungeonSpellDescriptionAllyToggle,Toggle an allied unit's selection status.
KinkyDungeonSpellCastAllyToggle,You toggle the unit's selection.

KinkyDungeonSpellAllyMove,Maneuver
KinkyDungeonSpellTargetAllyMove,Select target location
KinkyDungeonSpellDescriptionAllyMove,Order all selected units to move to the targeted point.
KinkyDungeonSpellCastAllyMove,You order your units to move!

KinkyDungeonSpellAllyHold,Hold Position
KinkyDungeonSpellDescriptionAllyHold,Selected units do not pursue enemies.
KinkyDungeonSpellAllyCancelHold,Free Movement
KinkyDungeonSpellDescriptionAllyCancelHold,Cancels Hold Position on selected units.

KinkyDungeonSpellAllyDeselectAll,Deselect All
KinkyDungeonSpellDescriptionAllyDeselectAll,Deselects all selected units.
KinkyDungeonSpellAllyOnMe,On Me!
KinkyDungeonSpellDescriptionAllyOnMe,All selected units start following you
KinkyDungeonSpellAllyDisperse,Disperse
KinkyDungeonSpellDescriptionAllyDisperse,All selected units stop following you
KinkyDungeonSpellAllyDefensive,Defensive Order
KinkyDungeonSpellDescriptionAllyDefensive,All selected units switch to Defensive mode
KinkyDungeonSpellAllyAggressive,Aggressive Order
KinkyDungeonSpellDescriptionAllyAggressive,All selected units switch to Aggressive mode

KinkyDungeonSpellsPageCommand,"Command"
KinkyDungeonSpellsPageClass,"Unique"

KDInventoryActionRemoveMagicLock,Unlock using magic

KDQuickLoadout_Weapon,Include Weapons
KDQuickLoadout_Merge,Merge Armor

KDNeedDiscPick,You need a special tool to pick this kind of lock.

KDNotEnoughMoneyVendor,The NPC does not have enough money left!

KDOrderOnMe,You order the ENMY to come to you.
KDOrderDisperse,You order the ENMY to disperse.
KDOrderSelect,You deselect all allies and select only the ENMY.
KDOrderRemove,You remove the ENMY from your party.

KDVarPrefAntiMagic,Anti-Magic
KDVarPrefEnchanted,Enchanted
KDVarPrefCursed,Cursed

KDIntroScene1,"Long ago, war raged across the globe.|Countless lives were lost fighting over pieces of rock in a vast ocean.|People turned to science, religion, and magic, anything to escape this cruel fate."
KDIntroScene2,"Then the archmagus, Sariel Vinlaga, discovered the secret of immortality.|Sharing her research across the globe, she laid the groundwork for an era of peace.|A great civilization arose, where magic and technology flourished."
KDIntroScene3,"But in the end, Sariel's experiments left her weakened and unable to save herself from death.|Without a leader, the Old Civilization collapsed into tyranny as warlords enslaved thousands.|Refugees fled across the sea in search of a new life, and in time the old empire was forgotten."
KDIntroScene4,"Hundreds of years later, a group of adventurers found a lost island full of ancient technology.|Countless visitors now flock to the ruins in search of wealth and wisdom...|...Unaware of the devious secrets sealed within long ago."

KinkyDungeonBuffSpellDamageBuff,An item has increased your spell damage!

KDVariableModifier_AoEDamageFrozen,"AMNT ice damage/turn vs. Frozen"
KDVariableModifier_ShadowBleed,"AMNT shadow bleed (10 turns)"

KinkyDungeonSpellFuukaOrb,Sealing Talisman
KinkyDungeonSpellFuukaOrbMulti,Sealing Talisman
KinkyDungeonFuukaOrb1,"You were hit by one of Fuuka's talismans. Fuuka's magic begins sealing your power!"
KinkyDungeonFuukaOrb2,"You were hit by one of Fuuka's talismans. Fuuka's magic makes you sluggish!!"
